Unnamed: 0,Unnamed: 0.2,Term_id
engel,28328,-2495171860739427986
cometh,28329,-2618412790199734275
schollar,28330,8134677080574529488
leatherbound,28331,7330387531727429533
folio,28332,-1930849357766600771
nope,28333,4591134196341701179
picketwir,28334,-2847641836767767761
perdida,28335,-6617364548584957568
delor,28336,7147195803643254946
allosaur,28337,7774903354068279495
apatosaur,28338,3747102730014084814
leyva,28339,7393503676086051756
bonilla,28340,-7753501511020655965
capt,28341,784504945269135720
cazorlá,28342,3908399241101845385
quivira,28343,-6994614419246924524
gutiérrez,28344,-859775771926637916
humaña,28345,4140954655197707099
chafe,28346,-2915362234850234790
sanctimoni,28347,7399627970468111201
insignific,28348,8989945205240481170
that–legendari,28349,5699197607440659945
montesiepi,28350,5133312669807445103
galgano,28351,7825872441788628528
guidotti,28352,8189564851617753972
1148,28353,-4537844924575780587
chiusdino,28354,4195648551943345255
giudotti,28355,-9119374142771706440
archangel,28356,-61474279187669446
siepi,28357,8418504446977132406
renounc,28358,572695418238936184
snatcher,28359,3084375160294267963
perspex,28360,5342844130463768362
1100s–earli,28361,874350416157456180
battersea,28362,5546208281971022996
smokebelch,28363,-2020698672394487937
smokestack,28364,7739480347413713695
coalburn,28365,-5411960355798791276
coalpow,28366,-4418579333888441471
ecodom,28367,1163799915815784346
antikythera,28368,-6522347039792449726
fingertip,28369,2433286596411789386
compens,28370,7446775475747807806
quarterday,28371,6399504948022811986
archimed,28372,3933744604249949934
syracus,28373,-7798337636871119757
hipparchu,28374,-7472633416047526153
whoever,28375,-2370896459681612968
bozeman,28376,-2607046491548091244
jacquesyv,28377,5349146072372463422
croc,28378,8565666121574159064
boedeck,28379,-1552616762889010880
jicarilla,28380,959604351070240310
liveliest,28381,5861982554232413753
desperado,28382,-3564780519754638449
garrett,28383,3409731436104753509
hopedfor,28384,-3468526304360410042
haugh,28385,-8265503564192804327
ouray,28386,-3899586703669612967
frontierstyl,28387,-4233484603292135364
frontierera,28388,-5861236338792070213
accurateasposs,28389,-1400816623297294898
beluga,28390,-6048972097085616335
baleen,28391,122792817446016416
bowhead,28392,5536260945188237431
humpback,28393,-6363764847098104116
sensation,28394,6166482644884473601
whalewatch,28395,7075360987219256619
mafiahit,28396,-8504264645997523091
kenka,28397,-2544493643619691678
tempura,28398,2742163492761869490
beachsid,28399,7882771306212009280
scof,28400,-5356178931526423351
goodnaturedli,28401,1922527536551601726
disbeliev,28402,-1779875896613213521
labas,28403,3883723169774498395
kenney,28404,7546078931740736888
woolplaid,28405,7463363121172029157
tombé,28406,-2171421946205862825
camion,28407,2373096407501471508
ma,28408,7957885503567990660
français,28409,-6974763680996431029
marché,28410,3104035071701630751
vernaison,28411,1410290252461943507
typograph,28412,574586290285135770
bicycleshap,28413,-883082306970354057
glaringli,28414,-105212565537874067
badeschiff,28415,3049074662666699939
susann,28416,-7324486713437838793
lorenz,28417,-1468839912815923866
cocoonlik,28418,2369776336951234914
newn,28419,1286326083227273187
600meter,28420,470546500503675548
wollemi,28421,6343459116382425734
richardsa,28422,-7275088627627510381
drielanden,28423,786140474675700560
hornbeam,28424,5663528253170109510
southeasterli,28425,-2733521483910984145
drielandaen,28426,-5113250571171720061
hangar,28427,8960079708026533677
sprain,28428,636690310597546715
dodgebal,28429,-2772158976851827674
schaeffer,28430,-6616013102611020368
mcgeehan,28431,-5110408421235524854
snowboard,28432,-2738012445405513957
jetpack,28433,-1332792134367688404
926,28434,4035193588963219510
dh48,28435,5247867552023111721
91st,28436,2104174967773136405
landplan,28437,-6821075811790326668
kalaloch,28438,3653073117709983509
dunur,28439,-41352689144713065
carrick,28440,1450347140087208307
cassili,28441,7238567719368172239
holton,28442,-974571482389687668
nonswing,28443,-1327292103810771556
gall,28444,-6135797726651655733
abtei,28445,-5759427648276816211
gallen,28446,773665954018034392
820,28447,2791959507731769131
benedict,28448,7401218470883982521
mid18th,28449,59359527902546072
town—far,28450,-8698144273044388557
it—rath,28451,-2929223848653895131
mccartney,28452,2760480604494169192
pappi,28453,5450418252463960877
pioneertown,28454,-3414854735438920703
cisco,28455,-6479117335069121497
rodger,28456,-9068189542150326088
hoboken,28457,6298415556785739432
elysian,28458,-8277684309123683879
sybil,28459,-592012202633259695
impregn,28460,4934878882453245390
magnesia,28461,-2232295938317228373
fiancé,28462,626329127253277366
stroller,28463,-6787690004445898050
udrop,28464,5757189304588223830
shamrock,28465,-1030570002781331123
conoco,28466,2944757807690046298
tuliptop,28467,-3134268798603267016
swankiest,28468,-7095381417651904406
swank,28469,-2524267223972108972
uptod,28470,-8955839484849030920
clont,28471,-8528093869985446689
supercharg,28472,5417043392073626621
lauderdal,28473,-2932420000242602362
maikai,28474,1727216335932823485
tahiti,28475,8960005161166873803
surfboard,28476,-2527817807608681401
flamethrow,28477,5584993367085039743
sarong,28478,1617964601818061454
dinnerandashow,28479,5966132049190657902
unexcel,28480,-2097711771080748544
rosenbaum,28481,9214743981193295377
carport,28482,-7231552857646318383
purist,28483,3025995744382931586
bellmak,28484,3256291598071060838
songdok,28485,-2633120626676306764
771,28486,-5060848421258830965
gyeongju,28487,-220891940694519960
sharon,28488,-7955347107360299230
hibiscu,28489,637449341373365165
belfri,28490,4295072747457126121
dancheong,28491,-8739767871148135646
twang,28492,4205905843995870494
wornout,28493,-317855023692031453
saunter,28494,6718145464906141720
street—which,28495,-5109923264761363039
store—and,28496,-6374644246566499986
townlik,28497,-5295344660254604868
ornithologist,28498,-5433579206072350338
mountaintanag,28499,9044296322068769811
maroonfront,28500,6511401340692119046
balsa,28501,4236440492851502216
screechowl,28502,2062551003815328857
64121,28503,3937467390295376849
woodpeck,28504,401062321625858264
owakudani,28505,3946112828417207485
kurotamago,28506,-2536505940411096744
oldgrowth,28507,8026224335300820294
assuredli,28508,-5090751618414716649
lionhead,28509,-2447201166806810736
istvántelek,28510,-4404644701974945029
istvántelki,28511,6889009871406726856
főműheli,28512,-5297019317529074144
railcar,28513,2762410926381656160
mav,28514,-2015493469515508214
424,28515,-2972824851358693169
doullot,28516,-5959561551523711550
leve,28517,-4148655374082453172
downriv,28518,-8090331137505377587
ltd,28519,-8812698612487509101
milwaukeean,28520,-2682943922789783232
parkitectur,28521,-1139193902736377538
queasili,28522,-1993987032812631055
overbear,28523,249209457532366353
ahwahne,28524,4922138613873754161
americaninspir,28525,532299830323725313
reddoor,28526,-2602221180990565593
mistakenli,28527,-3218674278727702250
marque,28528,2384572783012429102
boughtandcr,28529,3876760612965114181
wingra,28530,4629042714231735798
delin,28531,4629235445283237774
nitt,28532,5963338207891997165
tinkerpaw,28533,-6849485519321423521
abalon,28534,-5800567314999828789
pontoon,28535,3423029663419108661
incorrupt,28536,-9221999991784613408
view—a,28537,5506094608186412182
anticoli,28538,-3665211716953901921
spurn,28539,-5742712766908168710
maderno,28540,-7541718685108197112
piu,28541,-1038409299446920454
gutzon,28542,-15566875820458049
borglum,28543,8979056864335109347
valiant,28544,763427310689548582
800foot,28545,-4353048447930412407
70footlong,28546,6646722748053820043
teak,28547,946871024286663509
titanium,28548,-1315236793195707493
1200pound,28549,5643789828044040259
…let,28550,4792121687575911938
tintern,28551,-871750171700281801
1136,28552,9136810480784903804
1536,28553,-7252030098511027283
wye,28554,3736846020298516031
welshenglish,28555,3482446290758921655
jolt,28556,-6800210234582728492
sylvan,28557,-9175239168497054660
rowhous,28558,-265144291362425168
shambl,28559,2875313797824489192
detailori,28560,-6330327491632346164
unsatisfi,28561,470450231385946402
windowsil,28562,-941159701994353167
waterdrench,28563,-2505623660371346090
headboard,28564,-1348328035568360258
playtow,28565,-7325597239168471468
mobiu,28566,-516633226780753577
goff,28567,-8148491661960180771
backho,28568,3154630513568789555
feet…attach,28569,-3318693577402784412
5000pound,28570,6362436105202959572
clock—origin,28571,8099519420433848093
wife—wa,28572,-7084284849930367719
alanna,28573,3212182369446640897
heiss,28574,-3056816225953020412
reiner,28575,1678757119830723888
horolog,28576,7894299806440122071
clockmaster—th,28577,4091860468605889676
800pound,28578,-7440319693073537364
perfectlyoper,28579,5067346151351498965
triplex,28580,-4751454830012848916
sólheimasandur,28581,-7676784875255046866
dc3,28582,6103723756344929481
mankiewicz,28583,-2175174441689636810
bridl,28584,-8192925705922583089
silverback,28585,-7032326214551608346
doublewattl,28586,359556299292718705
cassowari,28587,-2417090435842211719
peninsular,28588,2880145981596034863
screenwrit,28589,2289577169895478286
calliop,28590,-6077545481079831240
tennil,28591,2174807688931001116
kugelmugel,28592,5787027195568470963
lipburg,28593,-3393326701743573067
nikolau,28594,-7841886672835712957
katzelsdorf,28595,1432673576739929395
768,28596,5555489179732151713
unapprov,28597,-1448075797499094530
helmuth,28598,2774755478811959449
zilk,28599,-8446985395231235879
prater,28600,5300549872466446305
micron,28601,-2882200824838646564
afar,28602,3483503945705078427
dandenong,28603,-8316668055327305960
lifework,28604,-3871701981329041186
rickett,28605,6529691783640843967
arrent,28606,4630139834009213819
pitjantjatjara,28607,5546832001527876339
oft,28608,1550982770440755171
glade,28609,-4987987117837846265
richli,28610,-6238188580880039246
god…,28611,-1933571060088281275
nine—a,28612,4979591920212723667
offspring—hav,28613,6372669844138393219
ronz,28614,2613937495056230728
mallard,28615,-8984762911563706875
soontobeborn,28616,573329655461206507
mccloskey,28617,8411171040212980528
brood—jack,28618,1033817740698500927
kack,28619,2403758608307902816
mack,28620,5533799292713386672
nack,28621,-5950377189159428264
ouack,28622,8527079641252173733
quack—hav,28623,794024352444039803
grandli,28624,4163764437707438566
entrant,28625,-6853906806782096332
suntelegraph,28626,-8245284534847836930
stupend,28627,-302645613758533291
keepoffthegrass,28628,-2949314942630613888
pitt,28629,3357660220206653694
sundeck,28630,-6971508930480665884
hubertusbad,28631,891684718876560752
gleve,28632,-471495017327915154
cubist,28633,-7638441497141785674
treelov,28634,6057318399339917425
vila,28635,-7610400261508867457
protuber,28636,9143539203383055349
3003000,28637,-1928429959266329927
mcclure,28638,5588729131843198078
abenaki,28639,-3140564053582938144
18071808,28640,1470968769978577775
recarv,28641,-5278738045014507995
historicalpreservationwis,28642,7794559693006767572
disrespect,28643,-4881696828902027534
waymark,28644,-103609268552961754
gagner,28645,4663844718625266152
hp,28646,1910424368137926214
40ft,28647,4981965302842379465
58620,28648,-5878849914211951906
bourn,28649,1196422205949316146
kennebunk,28650,4816194703537141454
frilli,28651,6681097983677483660
renegad,28652,262942909535029562
junglegym,28653,-1890808434067104133
limber,28654,659428738497608744
displeas,28655,1740968948787470937
decalogu,28656,2997706217258020958
westcentr,28657,-3871631027816082862
paleohebrew,28658,8254129256198352936
cypriot,28659,-4409691686711915334
hibben,28660,5244900702364032623
judeochristian,28661,8377330687971812258
zakynero,28662,8003639325930973189
preclovi,28663,-6866399333039092147
plantlov,28664,-8637778894937251114
storkyrkobadet,28665,8379489172461971215
jona,28666,-5029914687395722783
levengood,28667,1173685390307990343
föreningen,28668,-3972307947731303425
glada,28669,8334748224556009804
badarnait,28670,-135791211616112073
on—at,28671,5289130782161257635
milemark,28672,3389195192188014582
outofthedotbox,28673,1893177397737118856
hundredth,28674,-6097394891419601515
41999,28675,630939547602948271
thieveri,28676,1430167311441687327
old—th,28677,-8117992938988909407
slog,28678,5278694367890424383
goodspr,28679,4728117277633086503
fayl,28680,-132297189123847307
pow,28681,6127059102800784008
rehmey,28682,-5259873021940045388
pennslyvania,28683,5979027687526301329
hohman,28684,5351636086601543328
blymir,28685,4110106416034005338
accomplic,28686,4083094469250435877
undon,28687,-2955726280842431763
fuzzi,28688,-4681471637093767938
trouble—but,28689,-5336765871485514434
quadrupl,28690,-6456866385922036321
hinder,28691,4613744736205890443
lanai,28692,617851179683293833
ua,28693,-611142245225956106
mew,28694,-696941043657354527
veterinarian,28695,5077323253044952170
songwrit,28696,1188353536793018618
gordi,28697,8621819309350117462
motown,28698,-4102644067993179629
loretta,28699,3204696777964791799
jayz,28700,-1144905263660075195
timberlak,28701,-1185432111383235978
radiohead…,28702,-5326458461715356082
veejay,28703,1879901753936817409
woke,28704,-6806799419940382270
coffeeshop,28705,-7621929720363805971
oud,28706,2578585427419221202
kerk,28707,-1942023995588574205
1306,28708,-6900971712606983461
wallen,28709,-3183292675581209756
dichotomi,28710,-1350525772708945558
burgundi,28711,6873447612242917419
woodson,28712,-5639404193389915988
ramona,28713,2825133662475436511
pringl,28714,-707202789465595407
simba,28715,-2846458800943640493
jokest,28716,-1473625998512687697
meguro,28717,-8368152013947791309
distend,28718,6925079230486345695
tapeworm,28719,-8938754076558881944
parasitethem,28720,-299957308153444941
keyr,28721,-5170480212798319332
italy–th,28722,-5794592183807394783
agnesi,28723,-3748739067808748380
alimentari,28724,7816925606018798875
scanderbeg,28725,5066364920948693443
siev,28726,8926508832572083420
knead,28727,-3054277449779364822
reykholt,28728,-5719932239781699817
snorralaug,28729,-1341206728407010200
humanus,28730,6905783405671118496
snorri,28731,-6192933004359700686
sturluson,28732,-5616239102803484100
burm,28733,-4441466557285007072
allglass,28734,2554465783989298877
megachurch,28735,3026721848822427167
20million,28736,7042561781815469996
mostwatch,28737,-1396007351187954054
dioces,28738,-6897805363395500505
schuller,28739,-6289280879251002914
snackbar,28740,3207518180726192492
churchgoer,28741,7686528331217287734
churgoer,28742,-1612714363022423748
neutra,28743,-7254549668431488034
meier,28744,1226601547322238341
cavecuri,28745,-5989241440249270111
threemillionyearold,28746,-240255917949964094
prudent,28747,145728154394177172
yokut,28748,-5713409957423039587
folkart,28749,-4959644321005039874
environment–and,28750,5443889311152190474
architecture–in,28751,-8238308530511945107
mckissack,28752,-932909109907691539
3000squarefoot,28753,8233788076656684370
oshman,28754,-427929448250484019
1120,28755,-4962640279726868114
392,28756,7132117855689744467
longseal,28757,-2402383796418049693
babbl,28758,-480884580230923416
munfordvil,28759,-7504869640784565181
hatcher,28760,952552031103368620
atyp,28761,3158422674949532825
blasphem,28762,-7530772816442079237
artmang,28763,-7071592143469929987
hanukkah,28764,-7159211931211732110
niss,28765,380366406976206201
roofmount,28766,4086107241235536237
resolv,28767,-2675515951968009887
horseless,28768,-6108269559697676872
mackinac,28769,7796062300589358888
makinaw,28770,4348572507795380917
14500,28771,1305069670927463631
scooter,28772,986208779783962165
snowmobil,28773,-1547792801318460706
m185,28774,-2140912842878243809
squaremil,28775,-1307262707219869296
michilmackinac,28776,-5066876246026066077
660foot,28777,-8622728438041023761
sinaia,28778,8215227922293632385
bucegi,28779,417458123424153692
160room,28780,5004220223405445974
peleș,28781,6770399485107704765
4000piec,28782,-1026001785939825887
matsch,28783,7229141864049578466
maharajah,28784,-2007890787857787145
kapurtala,28785,6315434872426811957
pelișor,28786,-4990901991998706478
ceaușescu,28787,5793619347940176323
kan,28788,-311404982591707478
eiji,28789,8700308497577385824
sessai,28790,5047360521611314001
matsuyma,28791,7483736845016373467
matsuyama,28792,8888076387830425450
chuchijo,28793,1753362302868547675
guilt,28794,9167889256498079607
conciergeri,28795,-3152174259124943987
saintechapel,28796,-5319402330821939515
remad,28797,8926935192846929589
merovingian,28798,1464065727345824907
kinder,28799,2543607491730822987
cruce,28800,4449545876801464358
creepycrawli,28801,1497802295860636219
paleozo,28802,-5839941439148107272
megatrackway,28803,3741569235093536580
robledo,28804,-5363561764316399189
ichnofossil,28805,6525512355159295283
excitingli,28806,-6895416213625867122
5255,28807,-5240424057803234569
lindsborg,28808,8429851349631000840
chainmail,28809,-3632125853806857750
cibola,28810,3047143341373043306
1539,28811,1194445206593968997
flatland,28812,-8059473851894712590
wolfsonianflorida,28813,-4259386130561644712
wolfsonianfiu,28814,-2376298628325857330
shinji,28815,-7740281985979844930
turneryamamoto,28816,-4633938461735104041
chislehurst,28817,6605416951496361651
6500,28818,2593125386238145152
60004000,28819,1627845844174579778
priestli,28820,-4003990703694102829
spuriou,28821,9069177188766324567
cavena,28822,7704068684491206125
wakeman,28823,-453486864946517482
dunwich,28824,2520989599801716316
indisput,28825,-7733593354095873370
sermon,28826,-6677152195458702364
homili,28827,-1977442108606754174
yoshinobu,28828,-3656468286460001688
fujioka,28829,4726017399958570167
vowz,28830,6797102025024587761
yotsuya,28831,2539571543589134001
gugan,28832,710256510020477548
taiguchi,28833,-5607329268309894286
reprehens,28834,8725259289030143832
earlycenturi,28835,-1918583517655640666
ecorch,28836,6374966020838337177
kitchi,28837,3471544802740093364
bazalgu,28838,-6845519892767844542
–creat,28839,8385042790097908614
crackintheground,28840,3643060636391801367
volcanotecton,28841,1031004420834757020
dryrot,28842,-3026811912111406778
charmian,28843,-4375284683693051463
twentysix,28844,-4008628969541524577
farr,28845,8894409889340536206
oilsoak,28846,-6066658388513451820
kjeragbolten,28847,-6901988303013505879
kjerag,28848,8541638843671859376
lysefjord,28849,8476160882637734602
stavang,28850,7956186751271449449
fivecubicmet,28851,4114262544395010623
984meter,28852,6219771496272107210
nonexperienc,28853,6616840201187695746
shoesboot,28854,4146257030605849945
sunscreen,28855,-3653544615961787015
shengsi,28856,-5577038804459989993
houtouwan,28857,6133226953982772610
wisconsinit,28858,-3851123800749013572
halfjokingli,28859,8947549550537554747
prod,28860,-3375080907797199622
eagerli,28861,6816746845822435171
scamper,28862,9011333785993423133
meatbal,28863,5020033172086290632
1672,28864,7700218829531648797
preparatori,28865,9085224796525820030
227,28866,-577890196361405722
asyet,28867,-4353824141939980385
3327,28868,-9024312610725196310
dour,28869,-7396442699841093694
33rd,28870,-7896506881730518017
swore,28871,-2813673845539653096
impound,28872,4325917221226612102
serbian,28873,71311838987791255
misunderstood,28874,7653196994904552473
hurlbut,28875,7504796299737404143
upjohn,28876,-2303569488387132660
oldtim,28877,-67654871798664159
dilling,28878,2257790913388910187
skagg,28879,696280657733711603
drachman,28880,-244045978900483128
brouwerij,28881,2209811438244601832
ij,28882,1587446677042344350
gooyer,28883,6464935718346243050
kasper,28884,-7650474485983496319
ostrichandegg,28885,-875964640676129702
dubbel,28886,-873292906789457342
tripel,28887,-6453528350223078216
pilsner,28888,-1967224282277283358
ipa,28889,-3759765686442920409
wordplay,28890,-2776269029216537496
ei,28891,5910328190098295301
paa,28892,-4739408171388658528
ijndejaar,28893,-6087627626883419660
ijbok,28894,-3382314623833302767
esasa,28895,3401218016454256060
zulu,28896,8330307329450550150
polytechn,28897,-4505490306561297869
obispo,28898,-2231756817595647089
nineacr,28899,6283004872806341823
semihous,28900,-6067303041991161721
banff,28901,-1987846237694828947
ineffici,28902,9053456518935221985
185mileplu,28903,1648181222057941310
walkout,28904,9092318897863945487
exacerb,28905,2526831366033757903
cashflow,28906,-8375177310920128027
roundtop,28907,-6500228253595841058
fite,28908,-6513683137806281715
fite—who,28909,5078713933530954251
college—wa,28910,4086019605276147783
nearer,28911,-2082631245709412177
nineton,28912,-4699975152423900990
quarryman,28913,9190478447779510547
thirtyseventh,28914,6711010584534969445
dicey,28915,-8998538073916537673
dishwash,28916,4225024303665631370
latrines—cr,28917,2939613274751285349
greenwel,28918,7036393397745037494
107degre,28919,8511432450146187066
r2508,28920,-829042144631516316
illprepar,28921,6047316076006002583
selfsufficient—thi,28922,-3653343348196547848
communitypark,28923,-1154791925146002584
lavey,28924,4813287343307255964
myspac,28925,-8511366707878519860
foxtel,28926,2411558553577421527
sinton,28927,6868799222468376817
snackbear,28928,-4902191075590219375
lunchbox,28929,-4290354363643175264
decal,28930,5287075596272225
woodal,28931,8232071248623567607
shari,28932,-4216098406338389721
photoprocess,28933,485392140863293951
selftitl,28934,-6737333065669749395
poodl,28935,6449515599321187268
lumpi,28936,2123518266322852111
upbeat,28937,-5384070691742465538
matawan,28938,-3298298886078131749
stillwel,28939,-5532662133674926331
raritan,28940,-844505911679325469
benchley,28941,-2260614389039399417
roads—particularli,28942,-7589251841537003696
mooresvil,28943,-7942099394894343635
flour—al,28944,-4198836932086800333
safetyconsci,28945,-7431791967526117346
narragansett,28946,4156786580069356266
brayton,28947,3621659471681733764
wellregard,28948,-6326403492199156610
carreiro,28949,3259179720111275940
topiariy,28950,-6756248438393583021
kin,28951,4970540674997991323
privet,28952,8775537137986606354
heartier,28953,-4554712693149722865
pamela,28954,7323815253432385171
12312020,28955,4989952425431913711
duluth,28956,5136141802901091998
autrey,28957,-2852295822763990776
oakbrook,28958,-5465360582382655098
ebenez,28959,8820383820340205414
floppen,28960,-5010388009727395638
slopper,28961,6780054427572508945
rubberi,28962,-4537521660108879445
being—befor,28963,-2163198219792173167
coldfil,28964,5548420018847276980
stricter,28965,-1669735870056435703
nonmethaneemit,28966,-2511438903882963964
trashmor,28967,8897661384716421679
collor,28968,-2781589248075585293
thurmont,28969,2467076796882541704
junkmad,28970,4569965829577997167
homegrown,28971,-7494608200015126763
transformerlik,28972,-5654852527661960368
hashtag,28973,8818875247026113358
531,28974,6033297505536358865
companyown,28975,-4196006835425904588
foremen,28976,-3698997337661747489
repetit,28977,-6331264264955593401
preferenti,28978,8771405649508067540
slacken,28979,8992560429436024620
artspac,28980,-4372096099586160575
pullmanart,28981,-3597426158279036591
kansan,28982,-2114417494480519144
happier,28983,-827068745989251780
handdug,28984,2871715947388348015
sunup,28985,-431227120520159523
patrizio,28986,-1460112767274295001
1527,28987,-4162554999762925253
orvieto,28988,-1948912490736915073
greensburg,28989,-1165297201835635758
twodollar,28990,-1657421614175485021
onemillionth,28991,-6354983039528241311
kalber,28992,3195782296674474373
sanft,28993,-6965589549966942287
strukturen,28994,7855031893815274398
reenvis,28995,-2183249831885047410
auerworld,28996,-4957988657294108763
auerstedt,28997,9069655629900543072
sumerian,28998,8148814489895987332
mesopotamia,28999,4176618888356447097
germanyth,29000,1855938364807519465
kindr,29001,1261765942114794915
vrindaban,29002,5875012472960627596
bhaktivedanta,29003,-3864197418634673198
prabhupada,29004,7972555636940157611
iskcon,29005,7400399904412488581
22karat,29006,2332632398636007346
kirtanananda,29007,-1537662427465219552
indict,29008,8635877675490797634
racket,29009,784471866064925195
mutin,29010,8794595079993952950
externstein,29011,7417011364961182501
pillarlik,29012,6726363707119352685
teutoburg,29013,4450817829655642865
palaeolith,29014,-4209439183139999290
irminsul,29015,2541347377590144690
neopagannazi,29016,4386627440420869102
himmler,29017,-5326892940815396576
ahnenerb,29018,6076591029470911024
teuton,29019,6534702143080670797
nazism,29020,-4291618043627290338
pseudohistori,29021,-5921909791744863268
pseudohistorian,29022,-5916205454766439030
godpillar,29023,2924040509481224960
varner,29024,-1675596914916475382
neonaz,29025,-4747461069519380256
fictiv,29026,-4566302652486038071
imput,29027,5795695847259233495
woodstocklik,29028,-4373507619816361145
puf,29029,-1625512677903105739
beasti,29030,2962394927802282456
fiveleg,29031,-7187314049101812380
planetsword,29032,-8846087830340187283
twisto,29033,-6491410532898565146
sangora,29034,1291420131599419714
leonardo,29035,-2245656694565372227
dicaprio,29036,-520201607793894041
roseann,29037,5079489069893010178
arquett,29038,-7911782622875004081
snapchat,29039,2713963725412909236
19421944,29040,7454770802118367814
croatan,29041,-3503456837062673852
scuppernong,29042,-2994170087442929968
manteo,29043,5942215538177143667
tapa,29044,8165168220477223031
smaug,29045,-2056624319391058267
litigi,29046,3928621405465751396
scrutini,29047,6390636873352771850
ballpark,29048,4788416781045844783
gollum,29049,-4476727416244585457
aragorn,29050,4950241397356570804
voicebox,29051,-5428722213508865924
slovenia,29052,2076417639698916770
skocjan,29053,-7687927962911696698
martel,29054,2919070500505461045
reka,29055,-8621746819539549955
bioorgan,29056,237467468150496645
doong,29057,-6724015962462800435
vietnamlao,29058,3427870899918533969
hokhanh,29059,1038614690199444030
fastmov,29060,3506815169451609051
limbert,29061,-1550405313117863934
phong,29062,-5621258333980437719
nha,29063,-7454922616546585861
hornbil,29064,4815209156363492031
oxali,29065,3093349959360144910
barbq,29066,5509115703612050953
twotabl,29067,-5451525110025498068
smokehous,29068,-8406831757735044762
cinderblock,29069,-1841832894798934678
shoulders—th,29070,-8488934070010641368
sell—smok,29071,401453232238514534
slightlysweet,29072,-136701144965882944
slaw,29073,1673314063794189337
topsecret,29074,-4936974955825707208
gladiat,29075,3680043052174195914
salami,29076,-9025454915724265834
aubri,29077,-7153190709457371195
walch,29078,-1637755569761041194
kale,29079,5427877291103180229
guam,29080,2006447187141480300
18yearlong,29081,-7958789083198250525
meatless,29082,-5298549495409465092
guamanian,29083,-8236347287789450258
ham,29084,-7526223420302806823
meatfre,29085,363510280922321623
sriracha,29086,5540946348734141046
brat,29087,-6588041991534613505
huli,29088,5396845509198823399
dairyfre,29089,725617686956167229
garlic,29090,-5856314387099902986
havarti,29091,-3350672491939373153
camembert,29092,-7694667889979113845
queso,29093,-1973333725718464509
blanco,29094,8951003576958589446
bunker42,29095,-7451204715714449394
optimum,29096,1566635819407375008
taganski,29097,-1549361544904946019
kremlin,29098,-297089052028469497
airstrik,29099,9168306639246300203
humankind,29100,-6950844667242984001
sleeper,29101,-588568512189941447
domicil,29102,-3796259682078323175
deaton,29103,-2066986168347750052
hgtv,29104,-8881163093521191112
ugliest,29105,1654543420558505751
huggin,29106,9146626271947051515
orgasmatron,29107,-5645650983124514293
gilgal,29108,-6368976517430603362
battersbi,29109,3135664745509423542
hickok,29110,7821732930363983271
universel,29111,-5844862070069351572
verona,29112,-1633971968758896507
middletown,29113,-1460844289616663874
foodtempl,29114,-7120138034810585941
16footby60foot,29115,-874629323484596137
mahoni,29116,-5343922015684648669
clerestori,29117,365172690539306577
borodemu,29118,-7489057519374156454
severalthousandmil,29119,-7710394337410091630
backroad,29120,7501418268853863766
utahn,29121,-3744712542718539666
asiago,29122,-8376671201092421510
codfish,29123,-8116575160346291878
almondin,29124,-7609066013006103403
neongreen,29125,-6232694087439946149
tarragon,29126,-6840624318032633061
borscht,29127,-1961820109917475314
lithuanian,29128,-5932564296242578685
postsoviet,29129,2071498316401710181
uzbekistan,29130,-2208156637940649840
kvass,29131,-9012099011978325212
fizzi,29132,-4564031588107987712
beet,29133,-5821695792706563280
mayo—and,29134,-568334715617753798
sovietkorean,29135,-2029089975972628457
morkovcha,29136,555362504025795109
siberia,29137,5135796306743401303
nonpoison,29138,3358077927950468424
волого́дское,29139,-6454844530914599316
ма́сло,29140,-5372577191768375536
vologda,29141,-4611456948536460328
kartoshka,29142,7527040570111702346
cognacflavor,29143,-3254765118911334048
tula,29144,-919007080658708384
pryanik,29145,-8412387903465572156
gunsmith,29146,6704818057051580363
knowhow,29147,2648789276364644007
aster,29148,3153114103267712245
dropse,29149,8964613989659674494
kingsland,29150,5310242415228284420
noospher,29151,-5572242472480396578
exxonmobil,29152,-3322980499464575257
calvari,29153,1090024033508650717
sedum,29154,4721473613417969464
succulentlik,29155,-1447024352274548083
callaway,29156,6296746807551562789
apalachicola,29157,-5851903007622296253
torreya,29158,-1988877378139319863
taxifolia,29159,-5284870440423738198
gopher,29160,270584234297851900
goldwat,29161,-5982030187445641153
hardlin,29162,-7404699747261837160
contrarian,29163,-8222443127684752012
libertarian,29164,-768932721553974054
numerologist,29165,8981446447322291077
wachusett,29166,6336119221393246933
2mile,29167,-9172847269853021097
reservoirin,29168,-3778394302953424422
nashua,29169,4734543130260331945
citadella,29170,7811098083128359905
fivehead,29171,-830308557775324286
14meter,29172,-7150829782693611130
bemi,29173,2236992172296823230
bombay,29174,4619647146691789906
madra,29175,-2831704958155659503
calcutta,29176,3238473384958595310
simplist,29177,5015184993875444060
disobedi,29178,-92900923293377316
mohanda,29179,4506675349811110374
capulet,29180,5366209530344983925
giulietta,29181,-6157813400970745219
cappello,29182,-7189412885893460788
lovestruck,29183,-7046880952270075451
yarmouth,29184,8862458847943153829
eartha,29185,-3410070880780685392
delorm,29186,1984371110376836231
garmin,29187,9133743791260375537
rotatingrevolv,29188,-6680176820580337436
11000000,29189,2890247274860782282
swivel,29190,2487841930827231253
daynight,29191,2502573723222627257
geocoin,29192,8070182113803084137
morsel,29193,-4002310506406587834
